casjobsID,objid,ra,dec,e_bv,mag_nuv,magerr_nuv,mag_fuv,magerr_fuv
-1016868023,6375454549151320234,274.009853909551,0.96319647812599,0.882268130779266,21.7878532409668,0.353201359510422,22.5463600158691,0.917223930358887
-1016868022,6375454549151320213,273.978382652901,0.960211149530552,0.867715239524841,20.8656387329102,0.278940677642822,23.5564002990723,3.75170516967773
-1016868021,6375454549153417364,273.763727788791,0.963251709183901,0.805013656616211,20.7225818634033,0.2128094881773,20.4040260314941,0.26125892996788
-1016868019,6375454549151320210,273.933952816609,0.954898315889776,0.854682445526123,21.3235893249512,0.347366690635681,99,99
-1016868018,6375454549153417342,273.844828419237,0.966219749490475,0.808025002479553,17.6257572174072,0.0345514416694641,18.1421241760254,0.077014684677124
-1016868017,6375454549151320186,273.795905341733,0.95121423135958,0.805013656616211,21.3881244659424,0.2634357213974,24.6549091339111,5.39855051040649
-1016865832,6375454578142348821,270.12820325245,-1.26903030383224,0.558782994747162,21.3773307800293,0.262518912553787,22.1987228393555,0.756901979446411
-1016865825,6375454578142348802,270.06678037086,-1.27103159042197,0.559862434864044,21.0187683105469,0.222692668437958,99,99
-1016865819,6375454578142348784,270.182154015821,-1.27942380216555,0.561464011669159,21.7864627838135,0.331384569406509,22.429744720459,0.839795410633087
-1016865813,6375454578142348755,270.17617456354,-1.28700282409169,0.558782994747162,21.6771411895752,0.317836701869965,22.1029834747314,0.675946116447449
-1016865805,6375454578142348735,270.131668182863,-1.27839743658496,0.558782994747162,19.774694442749,0.104154601693153,23.2092533111572,2.17895078659058
-1016865802,6375454578142348730,270.041439125739,-1.29193013316052,0.574896156787872,21.5305709838867,0.280109614133835,99,99
-1016865792,6375454578142348675,270.019881139505,-1.30999770933796,0.574896156787872,21.8737621307373,0.354322791099548,22.8931159973145,1.24082767963409
-1016865789,6375454578142348665,270.162199931797,-1.30684816406135,0.575858116149902,21.3229579925537,0.266442835330963,99,99
-1016865781,6375454578142348637,270.175262681012,-1.31931998912963,0.575858116149902,21.9044780731201,0.357927858829498,99,99
-1016865776,6375454578142348624,270.01331129139,-1.32019049506856,0.581811785697937,21.0767803192139,0.224520787596703,99,99
-1016865771,6375454578142348592,270.181642301002,-1.33165183970656,0.575858116149902,21.299654006958,0.332420200109482,22.2053928375244,1.06320464611053
-1016865768,6375454578142348581,270.114488271718,-1.33218911664083,0.570622622966766,19.8899669647217,0.115585558116436,22.2454490661621,1.04276585578918
-1016865756,6375454578142348522,270.193119931603,-1.34979720187613,0.594357013702393,20.4102077484131,0.155798450112343,21.8547477722168,0.697386026382446
-1016865748,6375454578142348485,270.154703745742,-1.37415176929201,0.593373835086823,20.55299949646,0.17596036195755,99,99
-1016865745,6375454578142348469,270.107792963126,-1.37167980634766,0.586584329605103,18.5514297485352,0.0538906306028366,99,99
-1016865741,6375454578142348456,270.151617217943,-1.38342947732658,0.593373835086823,21.5380344390869,0.311923712491989,99,99
-1016865726,6375454578142348379,270.05540899513,-1.40961577499534,0.595782697200775,19.9837779998779,0.119311526417732,23.2471828460693,2.38045406341553
-1016865719,6375454578142348356,270.185186832557,-1.42046885737158,0.614081978797913,21.7827339172363,0.361310213804245,23.4734115600586,2.15381121635437
-1016865717,6375454578142348335,270.134646957934,-1.42895131797215,0.612630486488342,21.3103466033936,0.340141117572784,99,99
-1016865701,6375454578142348297,270.109600152014,-1.42553474604058,0.612630486488342,20.1123943328857,0.123506836593151,99,99
-1016865673,6375454578142348180,270.000334823696,-1.46710345198676,0.620936214923859,20.6686477661133,0.187156111001968,99,99
-1016865668,6375454578142348155,270.051895085301,-1.47840975101577,0.615357220172882,21.9650993347168,0.331151455640793,99,99
-1016865643,6375454578142348059,270.095015894219,-1.50740305129604,0.629568040370941,21.930290222168,0.334475874900818,24.5358238220215,4.48210906982422
