casjobsID	objid	ra	dec	e_bv	mag_nuv	mag_fuv	pmRA	pmDE	Bmag	Vmag	rmag	imag		Jmag	Hmag	Kmag
							mas/yr	mas/yr	mag	mag	mag	mag		mag	mag	mag
							--------	--------	------	------	------	------		------	------	------
-1016875143	6.3756E+18	270.0973749	-2.216877606	0.698548913	21.82155037	99								15.955	15.366	15.381
-1016875142	6.3756E+18	270.1702051	-2.209801465	0.721107006	19.24478531	21.02802086	2.5	4.1	13.587	12.642	12.347	12.065		12.036	11.767	11.635
-1016875136	6.3756E+18	270.0490843	-2.22695715	0.683867455	21.56812286	22.10996246	0.1	3.6	16.011	14.712	14.33	13.823		12.513	12.081	11.961
-1016875134	6.3756E+18	270.1550775	-2.229894128	0.734414458	21.52784348	22.01968193	17.7	3.2	15.941	14.725	14.352	13.906		12.58	12.137	12.035
-1016875131	6.3756E+18	270.0426029	-2.209537923	0.661936879	16.80952644	22.35777283	3.8	8.2	12.051	11.22	11.003	10.761		9.834	9.553	9.438
-1016875129	6.3756E+18	270.0008709	-2.224981534	0.637044132	18.73328781	99	0.4	5.7	13.261	12.227	11.883	11.492		10.261	9.896	9.792
-1016875126	6.3756E+18	270.1467757	-2.246183639	0.722469687	21.77739716	99	2.7	0.9	16.038	14.927	14.614	14.255		12.974	12.654	12.549
-1016875120	6.3756E+18	270.1115001	-2.247564433	0.722469687	21.03349495	21.89229202										
-1016875116	6.3756E+18	270.1164093	-2.249992243	0.722469687	20.89580536	21.4250145										
-1016875115	6.3756E+18	270.029971	-2.25118846	0.666818202	20.10956955	99	-2.4	6.6	14.955	14.005	13.744	13.405		12.153	11.856	11.741
-1016875110	6.3756E+18	270.1063171	-2.25149769	0.70521301	20.68317413	21.45286942										
-1016875094	6.3756E+18	270.0028227	-2.27855524	0.643458545	19.80703735	22.32621956	-1.8	4	15.045	14.133	13.906	13.604		12.443	12.142	12.026
-1016875091	6.3756E+18	270.1281258	-2.289134159	0.73177892	20.41345024	20.42171097	9.6	-3.5	15.185	14.127	13.808	13.43		12.293	11.87	11.76
-1016875090	6.3756E+18	270.0435792	-2.287739732	0.680112302	19.86482239	22.77644348	9.8	5.2	14.648	13.578	13.237	12.827		11.509	11.106	11.006
-1016875088	6.3756E+18	270.0319182	-2.292097503	0.680112302	20.39226913	21.68828583	1.2	2.3	15.384	14.513	14.305	13.992		12.912	12.73	12.559
-1016875083	6.3756E+18	270.1210049	-2.295099929	0.73177892	21.41765404	20.98846436										
-1016875079	6.3756E+18	270.0297077	-2.301186373	0.680112302	21.45598221	22.77758598	-0.2	2.3	      	      	      			13.422	13.076	12.95
-1016875076	6.3756E+18	270.121033	-2.315118202	0.719133914	21.59862709	22.42282295	24.4	13.3	15.535	14.187	13.902	13.538		12.213	11.689	11.571
-1016875073	6.3756E+18	270.1733109	-2.317428177	0.758278728	20.64065552	20.87448692										
-1016875067	6.3756E+18	270.1615121	-2.317599025	0.758278728	21.43402863	21.35246849										
-1016875063	6.3756E+18	270.1418475	-2.328689819	0.755346656	20.67841911	20.29394913										
-1016875061	6.3756E+18	270.1785645	-2.327732912	0.758278728	20.68026733	21.40220261										
-1016875060	6.3756E+18	270.1726973	-2.322082214	0.758278728	20.66842842	20.44220352										
-1016875049	6.3756E+18	270.0875637	-2.339479145	0.719268799	19.44973564	21.91472054	3	-0.3	14.064	12.953	12.644	12.2		10.95	10.577	10.42
-1016875048	6.3756E+18	270.1860577	-2.336885173	0.758278728	20.51580811	20.64669037										
-1016875044	6.3756E+18	270.1629089	-2.348087175	0.755346656	20.2899456	99										
-1016875041	6.3756E+18	270.1522718	-2.351401951	0.755346656	20.88944626	25.45925522								13.795	13.267	13.081
-1016875038	6.3756E+18	270.1396823	-2.368718451	0.755346656	21.44000816	99	15.8	6.2	15.53	14.394	14.037	13.57		12.217	11.863	11.705
-1016875034	6.3756E+18	270.1333094	-2.365382997	0.756332636	21.15010834	99	-4.7	0.3	      	      	      			13.614	13.246	13.093
-1016875028	6.3756E+18	270.0149225	-2.397620586	0.743942916	21.17863083	22.40977859								15.485	15.291	15.198
-1016875024	6.3756E+18	270.1388023	-2.306529549	0.73177892	12.80886459	12.54326439	-1	-4.2	9.563	9.385	9.335	8.783		8.126	8.106	8.012
-1016875023	6.3756E+18	270.0947122	-2.407856598	0.799842238	21.20140457	99	21.6	-13.1	      	      	      			13.235	12.913	12.813
-1016875020	6.3756E+18	270.1650804	-2.414138327	0.809339821	21.72560501	99										
-1016875018	6.3756E+18	270.1007439	-2.417311402	0.799842238	20.8324604	23.16755867	-2.1	-0.1	15.4	14.275	13.927	13.484		12.15	11.796	11.657
-1016875011	6.3756E+18	270.1595543	-2.428390006	0.809339821	20.65306854	24.03595161	-8	-26.5	14.664	13.508	13.168	12.787		11.622	11.184	11.046
-1016875010	6.3756E+18	270.1144065	-2.445421472	0.834731936	21.55599213	22.47099876										
-1016875004	6.3756E+18	270.0545352	-2.464001901	0.835863709	21.56694412	27.71609306										
-1016829831	2.56515E+18	276.5021864	1.955966766	1.201983333	20.06653595	22.61952782	-0.3	-26.2	14.239	13.256	12.877	12.575		11.352	10.899	10.756
-1016829825	2.56515E+18	276.544661	1.977654576	1.250949502	22.75156021	25.04346848										
-1016829822	2.56515E+18	276.4869329	1.948274324	1.181097031	21.50721169	99	2.7	3.6	15.544	14.425	13.954	13.534		12.082	11.632	11.521
-1016829821	2.56515E+18	276.4158532	1.977004275	1.082359672	19.08650208	22.94870758	-1.3	-5.3	13.903	12.972	12.603	12.322		10.939	10.634	10.45
-1016829813	2.56515E+18	276.5024872	1.924501184	1.252448201	21.81020546	22.52917099	9.3	7.5	16.363	15.141	14.76	14.161		12.994	12.546	12.365
-1016829807	2.56515E+18	276.6242169	1.916832046	1.37548399	22.84575844	99								15.926	15.292	15.004
-1016829806	2.56515E+18	276.431746	1.924551476	1.155543685	22.81228828	23.06861877										
-1016829802	2.56515E+18	276.5114375	1.941124039	1.252448201	22.33667946	27.62457657	3.3	4.2	16.322	15.222	14.716	14.241		12.746	12.393	12.21
-1016829800	2.56515E+18	276.6263504	1.946525216	1.360761523	22.93483353	25.38091278								15.014	14.204	14.016
-1016829791	2.56515E+18	276.4897512	1.981211743	1.201983333	22.06534958	31.92360687	-2.1	7.7	16.439	15.334	14.884	14.575		12.889	12.552	12.336
-1016829784	2.56515E+18	276.4419949	1.998450047	1.104220748	21.10642242	23.22043419	32.4	-11.2	14.629	13.613	13.228	13.001		11.594	11.143	11.026
-1016829783	2.56515E+18	276.6739399	1.878035678	1.397276878	22.53608322	99										
-1016829781	2.56515E+18	276.5645931	1.869310416	1.330429554	20.41919518	23.82560349	4.1	14.3	14.746	13.654	13.246	12.836		11.321	10.939	10.794
-1016829780	2.56515E+18	276.5606722	1.878855209	1.281951189	17.49975967	99	7.6	15.2	12.722	12.066	11.853	11.783		10.657	10.4	10.326
-1016829778	2.56515E+18	276.6987917	1.849567904	1.389319181	22.66085625	99										
-1016829776	2.56515E+18	276.6558341	1.84126221	1.368629217	21.96749878	23.27812386	6.4	-1.2	16.073	14.828	14.252	13.758		11.981	11.592	11.417
-1016829775	2.56515E+18	276.6603066	1.846364723	1.380867958	19.19796181	99	1.1	-5.9	14.261	13.273	12.919	12.564		11.145	10.796	10.68
-1016829771	2.56515E+18	276.5950526	1.83057033	1.342746139	20.82356071	99	10.8	-1.9	15.113	14	13.564	13.095		11.515	11.175	11.007
-1016829768	2.56515E+18	276.6297539	1.85933674	1.368971109	19.73700523	23.90854454	-5.7	2.9	13.953	13.077	12.799	12.647		11.409	11.078	10.999
-1016829765	2.56515E+18	276.6900082	1.815204688	1.376049519	22.03045464	99	18.9	4.3	15.869	14.682	14.246	13.762		12.308	11.837	11.716
-1016829764	2.56515E+18	276.4417781	1.815982705	1.16022563	22.10957909	23.60806274	0.8	15.6	16.29	14.977	14.488			12.301	11.811	11.594
-1016829763	2.56515E+18	276.7273461	1.803497131	1.376049519	22.82611656	25.64502335										
-1016829760	2.56515E+18	276.5496731	1.77331171	1.298315883	22.16005135	25.67347717	37	2.1	15.892	14.718	14.313	13.808		12.264	11.758	11.615
-1016829757	2.56515E+18	276.621006	1.770277539	1.329824209	22.55439568	99	9.2	-0.8	15.514	14.331	13.85	13.433		11.938	11.536	11.376
-1016829756	2.56515E+18	276.5788898	1.768780036	1.298315883	22.22960091	99										
-1016829753	2.56515E+18	276.4096537	1.762120418	1.202238917	20.49531364	21.95232391	1.9	-0.2	16.555	15.496	15.163			13.482	13.237	13.112
-1016829752	2.56515E+18	276.5133176	1.76275202	1.266667604	20.87419891	99										
-1016829750	2.56515E+18	276.5073276	1.757695464	1.244329453	21.70858765	25.63539886										
-1016829748	2.56515E+18	276.5101433	1.752982405	1.244329453	21.89229012	22.93206215										
-1016829746	2.56515E+18	276.4444042	1.745653772	1.216616631	20.11738968	99	9.5	8.7	14.602	13.517	13.092	12.717		11.197	10.824	10.637
-1016829745	2.56515E+18	276.5760948	1.73869411	1.353314996	21.98755074	99	4.8	5	16.107	14.875	14.425	13.973		12.211	11.883	11.727
-1016829744	2.56515E+18	276.6778777	1.737841242	1.376039267	22.35280418	23.01847839								14.675	13.909	13.69
-1016829741	2.56515E+18	276.5198908	1.722159119	1.286506295	20.68604469	23.48166275	0.3	0.8	14.668	13.49	13.019	12.508		10.901	10.524	10.291
-1016829739	2.56515E+18	276.5025519	1.718622082	1.286506295	21.54471016	21.87650108										
-1016829737	2.56515E+18	276.4454854	1.709955456	1.281375885	22.69596481	25.58072662										
-1016829736	2.56515E+18	276.7790029	1.705315389	1.390778422	21.52313614	22.41858673	2.7	-43	14.623	13.644	13.287	13.027		11.735	11.255	11.136
-1016829735	2.56515E+18	276.7747166	1.699972335	1.390778422	20.90114784	23.70616531										
-1016829733	2.56515E+18	276.5170548	1.753200461	1.266667604	20.70679092	23.84334755										
-1016829732	2.56515E+18	276.519573	1.697572316	1.272425771	20.86754036	25.31467438										
-1016829727	2.56515E+18	276.5343209	1.66838191	1.337159276	22.84819794	26.30265236										
-1016829724	2.56515E+18	276.7210767	1.662278907	1.450137138	22.39352798	23.93550873	-5.9	8.4	15.231	14.007	13.487	13.123		11.717	11.132	10.968
-1016829722	2.56515E+18	276.7721994	1.659502276	1.425957084	20.93531609	22.47159004	-0.4	-4.6	15.151	13.995	13.563	13.085		11.543	11.169	11.029
-1016829721	2.56515E+18	276.4043447	1.650373574	1.379392743	22.17559052	99										
-1016829719	2.56515E+18	276.7024549	1.655242319	1.450137138	20.07336617	24.01413918	6.9	-12.4	14.308	13.226	12.819	12.375		10.939	10.585	10.408
-1016829717	2.56515E+18	276.5791039	1.646232623	1.427688956	22.39158058	99	2.3	6.6	15.882	14.615	14.112	13.587		11.826	11.503	11.317
-1016829715	2.56515E+18	276.7815799	1.639887287	1.425957084	22.81096077	24.66612625										
-1016829714	2.56515E+18	276.7734892	1.644899169	1.425957084	20.50170898	20.40145874										
-1016829712	2.56515E+18	276.7127787	1.634152087	1.484972119	19.29226112	22.99019623	-17.3	-29.3	14.058	13.161	12.831	12.567		11.342	10.936	10.843
-1016829711	2.56515E+18	276.500275	1.698099839	1.272425771	13.24737453	18.09053612	1.7	12.2	9.466	9.007	      			8.023	7.802	7.719
-1016829708	2.56515E+18	276.7656635	1.631271403	1.466657519	17.97277832	22.3429966	10.9	-2.4	12.88	12.169	11.951	11.852		10.857	10.45	10.423
-1016829707	2.56515E+18	276.4134245	1.609584819	1.382339478	22.1529789	99										
-1016829706	2.56515E+18	276.4224173	1.61986391	1.351311922	20.18756485	24.87755203	8.7	3.7	14.52	13.435	12.99	12.584		11.082	10.728	10.507
-1016829701	2.56515E+18	276.6259699	1.587506316	1.438509345	21.99224663	99	4.4	12.7	15.566	14.402	13.927	13.528		12.083	11.681	11.528
-1016829700	2.56515E+18	276.6729115	1.585626756	1.487452745	22.97887421	99										
-1016829699	2.56515E+18	276.4123329	1.587404161	1.382339478	21.01470566	99	21.6	-1	14.122	12.841	12.358	11.913		10.302	9.782	9.621
-1016829698	2.56515E+18	276.5107228	1.588770889	1.328606129	21.36906433	22.84452438	4.1	6.3	11.477	9.286	      			5.116	3.936	3.708
-1016829695	2.56515E+18	276.4432459	1.580548125	1.342325568	19.32807922	23.24967575	12.2	-6.1	13.974	13.029	12.669	12.401		11.078	10.719	10.605
-1016829693	2.56515E+18	276.4479985	1.560910983	1.342325568	22.21499062	99										
-1016829690	2.56515E+18	276.4157895	1.543930914	1.372944713	22.68642616	24.06065369										
-1016829689	2.56515E+18	276.5330676	1.542350939	1.296909809	22.70394707	23.98295212										
-1016829680	2.56515E+18	276.4027815	1.531482258	1.411860466	21.29332733	99										
-1016829679	2.56515E+18	276.5079966	1.532736521	1.296909809	21.44507217	24.44076347										
-1016829678	2.56515E+18	276.5222931	1.531153914	1.296909809	22.14704895	99								12.744	12.164	12.037
-1016829675	2.56515E+18	276.4239746	1.524217427	1.330933571	21.71643829	99										
-1016829674	2.56515E+18	276.4370002	1.524215743	1.330933571	21.59815598	99										
-1016829669	2.56515E+18	276.4110672	1.525006178	1.369978786	21.06828308	22.66794395										
-1016829666	2.56515E+18	276.4966549	1.531406302	1.3038553	20.3359642	21.8110981										
-1016829665	2.56515E+18	276.4108093	1.531421628	1.330933571	21.62498665	99										
-1016829661	2.56515E+18	276.4694618	1.521503726	1.3038553	20.7854557	99										
-1016829659	2.56515E+18	276.4888181	1.523769099	1.3038553	20.66639709	22.69014931										
-1016829657	2.56515E+18	276.4804748	1.524388235	1.3038553	21.15570068	21.73130417										
-1016829656	2.56515E+18	276.3873298	1.520450914	1.369978786	21.05057526	22.59767532										
-1016829653	2.56515E+18	276.4394618	1.520918203	1.330933571	20.76995659	99										
-1016829651	2.56515E+18	276.473517	1.529252128	1.3038553	19.79851151	21.88111496										
-1016829648	2.56515E+18	276.4970541	1.520764835	1.3038553	21.07389069	99										
-1016829646	2.56515E+18	276.4668944	1.517203748	1.330933571	20.70162773	99										
-1016829645	2.56515E+18	276.4326906	1.520883162	1.330933571	21.13301849	22.93815422										
-1016829644	2.56515E+18	276.4809174	1.518568	1.3038553	21.5439415	23.10403824										
-1016829642	2.56515E+18	276.4701028	1.513089444	1.330933571	21.4836216	99										
-1016829641	2.56515E+18	276.4403331	1.511990134	1.330933571	21.37673187	99										
-1016829640	2.56515E+18	276.5134293	1.510372941	1.285589814	22.63692474	99										
-1016829639	2.56515E+18	276.4510172	1.51187321	1.330933571	22.04235077	99								16.098	15.403	15.233
-1016829638	2.56515E+18	276.4402571	1.528741854	1.330933571	20.74964523	23.55463028										
-1016829637	2.56515E+18	276.4368654	1.5176012	1.330933571	20.4012928	22.15636063										
-1016876233	6.37545E+18	275.4781375	0.945637375	1.271288276	21.37758446	99										
-1016876186	6.37545E+18	275.5323393	0.800576154	1.405339003	21.81494331	99										
-1016876158	6.37545E+18	275.5485246	0.698395362	1.448783517	21.48277283	22.71751785										
-1016876157	6.37545E+18	275.5457487	0.691619072	1.448783517	21.75325966	23.53991127										
-1016876152	6.37545E+18	275.5340904	0.679150419	1.429092288	18.93602371	22.09628677	-16.6	-13.5	13.566	12.689	12.417	12.077		11.005	10.663	10.58
-1016876134	6.37545E+18	275.5452669	0.617141833	1.424914479	21.3960228	25.0803566										
-1016876118	6.37545E+18	275.5280536	0.547683061	1.367374301	20.03057289	22.28447151	-27.3	2.2	14.528	13.583	13.249	12.889		11.711	11.294	11.174
-1016876075	6.37545E+18	275.4694999	0.358900397	1.325761676	21.71389961	22.88013458										
-1016836530	6.37531E+18	275.7431096	1.988187091	0.94934845	20.52871704	22.25069237										
-1016836528	6.37531E+18	275.4713078	1.983001719	0.845246673	21.76053619	23.35888863										
-1016836527	6.37531E+18	275.7786924	1.979482983	0.94934845	21.82527161	99	9.5	-3.1	16.017	14.834	14.401	13.886		12.53	12.092	11.973
-1016836526	6.37531E+18	275.5241589	1.972706562	0.882899702	21.18468475	99	2.3	1.7	15.651	14.562	14.162	13.669		12.283	11.852	11.705
-1016836525	6.37531E+18	275.6218324	1.972624409	0.892869234	18.74866867	99	-5.3	-0.4	13.869	12.921	12.562	12.112		11.003	10.702	10.586
-1016836524	6.37531E+18	275.7059844	1.966498043	0.920399725	20.81328583	23.68583679	-25.8	1.4	      	      	      			12.655	12.316	12.2
-1016836523	6.37531E+18	275.7447502	1.961033595	0.935948551	21.60315514	22.68686295	1	3.7	16.003	14.819	14.379	13.881		12.48	12.074	11.963
-1016836522	6.37531E+18	275.7491916	1.995960463	0.94934845	15.83153152	18.86488533	10.8	-4.6	11.704	11.134	10.998	10.849		9.912	9.756	9.671
-1016836521	6.37531E+18	275.8519271	1.955789886	1.031339288	21.35865974	99	7.2	5.9	15.871	14.785	14.345	13.974		12.528	12.024	11.988
-1016836520	6.37531E+18	275.6841914	1.934771576	0.972900212	20.43596649	24.00196075	6.5	7.8	14.726	13.655	13.278	12.812		11.484	11.115	10.996
-1016836519	6.37531E+18	275.8328468	1.926024792	1.046802163	19.69692993	24.51276779	0.1	1.4	14.334	13.413	13.092	12.616		11.473	11.147	11.05
-1016836518	6.37531E+18	275.66828	1.942374615	0.926900506	15.82610893	16.38493347	0.5	1.9	12.271	11.764	11.634	11.495		10.63	10.562	10.462
-1016836517	6.37531E+18	275.5751677	1.920193595	0.92501241	21.85633659	23.66200829										
-1016836516	6.37531E+18	275.4895258	1.900484157	0.889228344	22.06930542	99	-33.2	3.5	      	      	      			13.348	10.937	10.805
-1016836515	6.37531E+18	275.5840564	1.907379445	0.961644232	21.48838997	22.72384262	4.1	-3.6	16.277	14.943	14.53	13.919		12.352	11.938	11.749
-1016836514	6.37531E+18	275.545525	1.902865059	0.902931869	19.96851349	25.86478424										
-1016836513	6.37531E+18	275.5685897	1.895512239	0.961644232	21.62251472	99	12	-8.7	15.59	14.393	13.926	13.353		12.183	11.762	11.638
-1016836512	6.37531E+18	275.4849697	1.896097961	0.889228344	21.64516258	99										
-1016836511	6.37531E+18	275.4907078	1.891110016	0.889228344	21.0173378	22.16282272	-0.4	-5.7	15.504	14.408	14.036	13.571		12.185	11.814	11.695
-1016836510	6.37531E+18	275.7699546	1.890353026	1.025624633	21.1454258	99	-3.6	-2.5	15.411	14.174	13.713	13.132		11.834	11.366	11.266
-1016836509	6.37531E+18	275.5454406	1.896547946	0.951288402	20.17459488	99										
-1016836508	6.37531E+18	275.5886182	1.878456412	0.961644232	21.61925507	99	-3.6	-7.3	15.025	13.847	13.428	12.891		11.594	11.168	11.021
-1016836507	6.37531E+18	275.5937888	1.87524818	0.961644232	21.83541489	22.78630257										
-1016836506	6.37531E+18	275.6653573	1.884004887	1.031523943	18.00551033	99	4.1	2.1	13.06	12.201	11.896	11.549		10.554	10.265	10.133
-1016836505	6.37531E+18	275.7704505	1.862714383	1.052177548	20.229599	99	14.3	-44.4	13.717	12.755	12.423	12.229		11.088	10.669	10.594
-1016836504	6.37531E+18	275.5803333	1.844737724	1.005901098	21.43007278	99	1.2	2.8	15.656	14.392	13.943	13.345		11.771	11.386	11.219
-1016836503	6.37531E+18	275.4752887	1.869840478	0.901011586	21.61620903	99	        	        	16.023	14.882	14.526	14.048		12.853	12.594	12.396
-1016836502	6.37531E+18	275.5644009	1.816592278	1.030039072	21.14380836	99	-1.4	-1.7	16.159	14.581	      	13.891		12.443	12.132	12.013
-1016836501	6.37531E+18	275.5667788	1.821591036	0.967257082	19.46340942	22.33823586	-6.8	-20.8	13.41	12.518	12.218	12.016		10.911	10.477	10.391
-1016836500	6.37531E+18	275.5323073	1.815926356	0.944750905	21.33804512	23.88362694	0.2	1.6	      	      	      			13.282	12.881	12.724
-1016836499	6.37531E+18	275.6033023	1.805685734	1.053742766	21.77256393	23.32549667										
-1016836498	6.37531E+18	275.7377013	1.800200047	1.098088503	21.71562958	99										
-1016836497	6.37531E+18	275.6842894	1.806582535	1.102361202	20.8787632	99	14.2	5.5	15.494	14.356	13.971	13.495		12.105	11.665	11.531
-1016836496	6.37531E+18	275.6335112	1.783680405	1.094509006	19.79140472	22.67786407	4.8	9.2	14.625	13.657	13.306	12.869		11.612	11.248	11.147
-1016836495	6.37531E+18	275.564669	1.783799978	0.991621375	21.46615219	99	2.7	-5.2	15.744	14.591	14.135	13.636		12.205	11.774	11.638
-1016836494	6.37531E+18	275.6647205	1.779408511	1.094509006	20.52670097	23.18943596	-6.7	3.6	15.04	13.954	13.539	13.058		11.634	11.233	11.09
-1016836493	6.37531E+18	275.5714278	1.771122222	1.040405512	21.41545868	99	-6.8	5	15.787	14.547	14.139	13.57		12.179	11.77	11.593
-1016836492	6.37531E+18	275.6771745	1.763996618	1.116743803	21.79013252	99										
-1016836491	6.37531E+18	275.7039142	1.761514657	1.12670958	21.6205616	99										
-1016836490	6.37531E+18	275.6293922	1.760925049	1.069285631	19.13212204	22.21456909										
-1016836489	6.37531E+18	275.6890117	1.713769563	1.147269964	21.87564468	99										
-1016836488	6.37531E+18	275.6235789	1.75634221	1.069285631	19.03757668	99										
-1016829838	2.56515E+18	276.1891697	1.91568718	1.124970317	21.47541618	24.47788429	10.7	3.1	16.088	14.977	14.527	14.195		12.644	12.165	12.026
-1016829830	2.56515E+18	276.3160846	1.958455089	1.079744935	22.86746216	99										
-1016829823	2.56515E+18	276.2363284	1.954280453	1.104461551	22.91790962	99										
-1016829816	2.56515E+18	275.9730221	1.903119129	1.139767885	22.57495308	23.92477036										
-1016829815	2.56515E+18	276.3660325	1.888986837	1.093197942	20.01662254	99	9.4	2.7	14.275	13.203	12.779	12.405		10.825	10.48	10.285
-1016829814	2.56515E+18	276.153833	1.936172531	1.128643394	17.19985962	99	1	-13.9	12.637	11.917	11.686	11.625		10.448	10.192	10.111
-1016829812	2.56515E+18	275.8428606	1.915302926	1.046802163	22.71189499	99										
-1016829811	2.56515E+18	276.3645023	1.910569681	1.085955739	19.58618355	24.62874603	0.3	14.4	14.027	13.136	12.78	12.652		11.289	10.896	10.779
-1016829810	2.56515E+18	276.3506967	1.931298752	1.085955739	18.53238106	20.8451519	3.8	1	13.793	13.014	12.759	12.544		11.304	11.105	10.93
-1016829809	2.56515E+18	276.1176733	1.925019242	1.130689979	17.55402946	18.16514587	0.9	-2.1	12.859	12.043	11.763	11.557		10.185	9.964	9.871
-1016829808	2.56515E+18	276.1847112	1.923745183	1.124970317	19.13341713	22.55396652	-2.7	-0.4	14.001	13.125	12.81	12.542		11.27	10.928	10.795
-1016829805	2.56515E+18	276.3611012	1.930819613	1.085955739	22.95833206	99										
-1016829804	2.56515E+18	275.9808889	1.927913799	1.130577683	16.96377373	22.96581459	-25.5	-4	12.507	11.839	11.7	11.739		10.583	10.298	10.23
-1016829803	2.56515E+18	276.1869241	1.90052444	1.180059314	22.77251434	23.70220947										
-1016829801	2.56515E+18	276.0500112	1.9003891	1.162775159	22.02767944	24.55880547	4.2	11.8	16.012	14.752	14.272	13.653		12.151	11.738	11.616
-1016829799	2.56515E+18	276.1752237	1.951802657	1.065746427	22.75850868	23.64685822	0.3	-1.6	16.409	15.086	14.575	14.104		12.272	11.783	11.576
-1016829795	2.56515E+18	276.1916434	1.968837179	1.063384295	20.95388412	23.25851059	-17.6	-33.8	15.154	14.027	13.62	13.26		11.755	11.252	11.14
-1016829793	2.56515E+18	276.3286296	1.945162572	1.079744935	21.85242844	22.84754944	4.1	2.2	16.146	15.05	14.599	14.214		12.596	12.191	12.001
-1016829790	2.56515E+18	276.1864758	1.986139622	1.063384295	22.14638329	23.71065331	18.5	-10	15.763	14.615	14.186	13.812		12.24	11.765	11.596
-1016829788	2.56515E+18	276.303837	1.968397858	1.090509176	20.96668243	22.17974091	19.1	3.9	15.536	14.407	13.884	13.36		12.774	12.513	12.394
-1016829782	2.56515E+18	275.9377213	1.870029991	1.156285524	22.47547722	99										
-1016829779	2.56515E+18	276.0995666	1.855480062	1.185284495	21.60833168	24.31649399	-2.1	0.2	15.669	14.379	13.851	13.507		11.687	11.205	11.037
-1016829777	2.56515E+18	275.9490975	1.861270789	1.156285524	18.2168026	22.59459305	1.3	2.1	13.085	12.19	11.877	11.554		10.258	10.007	9.883
-1016829774	2.56515E+18	276.0103708	1.832402675	1.215411425	22.86471939	99								14.113	13.598	13.405
-1016829773	2.56515E+18	276.1779023	1.83100598	1.209956169	22.11926842	23.07155991	5.7	3.4	16.751	15.463	15.115	14.956		13.129	12.797	12.657
-1016829772	2.56515E+18	276.3544606	1.83106119	1.115157962	21.29998016	99	-8.1	-5	12.408	10.816	10.207	9.634		7.733	7.081	6.846
-1016829770	2.56515E+18	275.9709034	1.843593102	1.215411425	19.94955635	21.10315323	7.1	2.5	14.445	13.404	13.048	12.68		11.141	10.89	10.775
-1016829769	2.56515E+18	275.8220358	1.825134835	1.085319281	20.90442085	25.93767548	0.5	2.8	14.727	13.486	13.041	12.479		11.01	10.628	10.419
-1016829767	2.56515E+18	276.0749046	1.849945582	1.19088161	17.26140213	22.10003662	3.5	-0.2	12.758	12.015	11.771	11.607		10.409	10.147	10.053
-1016829766	2.56515E+18	276.3284243	1.819264534	1.150643587	21.55936623	99	5	-7.2	15.361	14.108	13.597	13.125		11.579	11.206	10.993
-1016829762	2.56515E+18	276.3847068	1.815609595	1.149627209	22.21418571	27.5294342										
-1016829761	2.56515E+18	275.8754229	1.797930903	1.131041765	18.86560059	99	7.6	3.6	13.302	12.498	12.236	12.104		11.04	10.65	10.561
-1016829759	2.56515E+18	275.9287682	1.80851691	1.164169192	16.7915535	22.75593185	21.4	-9	11.477	10.746	10.532	10.442		9.407	9.022	8.963
-1016829758	2.56515E+18	276.2824859	1.803180453	1.220451951	17.77260017	99	-17.6	-78.2	12.374	11.635	11.394	11.317		10.145	9.764	9.653
-1016899672	6.37545E+18	271.9462	-1.906271092	1.573456287	17.79748535	21.88466454	-19.3	-15.9	13.026	12.274	12.028	11.766		10.695	10.367	10.288
-1016899670	6.37545E+18	272.0073459	-1.986401357	1.595230341	20.24361801	99										
-1016899669	6.37545E+18	271.8584373	-2.032883265	1.330011368	20.17487144	22.33922768	-3.5	5.6	14.268	13.087	12.674	12.103		10.658	10.293	10.078
-1016899668	6.37545E+18	272.0382863	-2.042631849	1.54593873	20.73572922	99										
-1016899667	6.37545E+18	272.0378325	-2.035161632	1.567699432	14.85599899	27.43510437	9.2	4.1	10.219	9.705	9.496	9.275		8.41	8.118	8.08
-1016899666	6.37545E+18	271.838439	-2.072539984	1.293267369	19.47369576	21.68562698	-12	-2.7	14.116	13.22	12.92	12.524		11.291	10.874	10.778
-1016899664	6.37545E+18	271.9572321	-2.096704431	1.406439543	19.8576088	99	-16.2	9	14.343	13.444	13.148	12.801		11.61	11.176	11.098
-1016899663	6.37545E+18	271.9334656	-2.104321879	1.406439543	20.16235352	99	-12.4	2.4	14.358	13.421	13.07	12.679		11.403	10.984	10.837
-1016899662	6.37545E+18	271.7949758	-2.051841737	1.301975131	14.95720863	20.96585655	-71.3	-151.1	10.065	9.494	9.342	9.047		8.18	7.878	7.822
-1016899660	6.37545E+18	272.0818582	-2.116446521	1.546717048	18.92370605	99	-21.7	-3.9	13.751	12.806	12.479	12.04		10.799	10.35	10.261
-1016899659	6.37545E+18	271.8405267	-2.132396509	1.286558151	20.4812603	22.34285355	1.3	-22.7	13.969	12.809	12.436	12.017		10.675	10.238	10.078
-1016899658	6.37545E+18	272.0248075	-2.134591234	1.466061473	18.46913338	99	-4.9	-36	12.816	12.004	11.75	11.508		10.44	10.035	9.981
-1016899657	6.37545E+18	271.9003165	-2.1436834	1.33488965	20.09029388	21.85175705	-15	-0.6	14.92	14.019	13.709	13.334		12.107	11.718	11.626
-1016899653	6.37545E+18	271.8872297	-2.229961226	1.370666981	20.859375	22.36009979	23.2	-2.1	13.83	12.675	12.182	11.693		10.278	9.685	9.495
